Player Name,Club,Position,Minutes,Goals,Assists,Shots,Shots On Target,Passes%,Conversion %,Touches_per90,Passes_per90,Shots_per90,Assists_per90,Goals_per90,Carries_per90,Progressive Carries_per90,Through Balls_per90,Crosses_per90,Tackles_per90,Interceptions_per90,Ground Duels_per90,Aerial Duels_per90,Saves_per90,Clearances_per90,Fouls_per90
Yoane Wissa,Brentford,FWD,2927,19,0,90,13,86.0,7.0,31.363170481721898,59.436282883498464,2.767338571916638,0.0,0.5842159207379569,11.68431841475914,5.534677143833276,0.7379569525111036,0.8609497779296208,0.676460539801845,0.7072087461564742,8.916979842842501,1.2914246668944311,0.0,0.5842159207379569,1.0454390160573965
Adam Webster,Brighton & Hove Albion,DEF,888,0,0,5,0,0.0,0.0,85.13513513513513,0.0,0.5067567567567567,0.0,0.0,0.0,0.0,0.0,0.0,1.0135135135135134,0.0,0.0,0.0,0.0,4.0540540540540535,0.7094594594594594
Bart Verbruggen,Brighton & Hove Albion,GKP,3240,0,0,0,0,0.0,0.0,41.361111111111114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5277777777777777,1.277777777777778,0.0
Brajan Gruda,Brighton & Hove Albion,MID,681,1,4,11,0,0.0,0.0,52.0704845814978,0.0,1.4537444933920705,0.5286343612334802,0.13215859030837004,0.0,0.0,0.0,0.0,2.1145374449339207,0.0,0.0,0.0,0.0,0.6607929515418502,0.9251101321585903
Carlos Baleba,Brighton & Hove Albion,MID,2670,3,1,44,9,89.0,4.0,61.92134831460674,21.202247191011235,1.4831460674157304,0.033707865168539325,0.10112359550561799,4.213483146067416,1.8876404494382024,0.1348314606741573,0.40449438202247195,2.662921348314607,0.2696629213483146,3.6067415730337076,0.7752808988764045,0.0,1.449438202247191,1.348314606741573
Danny Welbeck,Brighton & Hove Albion,FWD,2122,10,0,60,2,79.0,0.0,33.54853911404335,63.704052780395855,2.5447690857681433,0.0,0.4241281809613572,11.748350612629594,5.640904806786051,0.0,0.3393025447690858,1.1027332704995287,1.3996229971724787,4.665409990574929,8.609802073515551,0.0,0.5937794533459001,0.46654099905749297
Diego Gómez,Brighton & Hove Albion,MID,512,1,0,9,0,0.0,0.0,74.1796875,0.0,1.58203125,0.0,0.17578125,0.0,0.0,0.0,0.0,3.69140625,0.0,0.0,0.0,0.0,1.7578125,1.40625
Georginio Rutter,Brighton & Hove Albion,MID,1666,5,3,50,8,77.0,7.0,39.921968787515006,16.74669867947179,2.701080432172869,0.16206482593037214,0.27010804321728693,6.914765906362544,3.943577430972389,0.054021608643457376,1.134453781512605,2.106842737094838,0.27010804321728693,5.402160864345738,1.0264105642256904,0.0,0.6482593037214885,1.8367346938775508
Igor Julio,Brighton & Hove Albion,DEF,960,0,0,1,18,85.0,24.0,77.90625,64.78125,0.09375,0.0,0.0,34.03125,19.875,0.1875,2.9062500000000004,0.46875,1.875,30.75,2.53125,0.0,3.5625,0.84375
Jack Hinshelwood,Brighton & Hove Albion,MID,1846,5,2,18,2,92.0,25.0,59.57746478873239,45.731310942578546,0.8775731310942578,0.09750812567713976,0.2437703141928494,10.140845070422536,4.777898158179848,0.0,0.04875406283856988,1.3163596966413869,0.6338028169014085,3.4615384615384617,0.7800650054171181,0.0,1.8039003250270855,0.8775731310942578
Jan Paul van Hecke,Brighton & Hove Albion,DEF,2959,1,0,17,2,91.0,0.0,80.44947617438324,29.138222372423115,0.5170665765461304,0.0,0.03041568097330179,6.326461642446773,3.2544778641432917,0.0,0.0,1.3687056437985805,0.48665089557282865,1.429537005745184,1.3991213247718823,0.0,4.227779655288949,0.7603920243325448
João Pedro,Brighton & Hove Albion,FWD,1953,10,0,47,5,87.0,3.0,48.70967741935484,36.35944700460829,2.1658986175115205,0.0,0.4608294930875576,9.262672811059907,4.6082949308755765,0.4147465437788018,1.751152073732719,0.7373271889400922,0.6451612903225806,10.32258064516129,1.336405529953917,0.0,0.5529953917050692,1.1981566820276497
Joël Veltman,Brighton & Hove Albion,DEF,1699,0,0,6,12,91.0,13.0,63.143025309005296,133.91406709829312,0.31783402001177163,0.0,0.0,38.77575044143614,21.453796350794587,0.31783402001177163,1.1653914067098292,2.27781047675103,2.3307828134196584,9.164214243672749,5.085344320188346,0.0,3.2842848734549737,1.4302530900529724
Kaoru Mitoma,Brighton & Hove Albion,FWD,2608,10,4,57,14,81.0,4.0,51.03911042944785,36.16564417177914,1.9670245398773005,0.13803680981595093,0.3450920245398773,13.665644171779142,7.902607361963191,0.17254601226993865,2.622699386503067,1.552914110429448,0.7246932515337423,7.833588957055214,2.1395705521472395,0.0,0.24156441717791413,1.3803680981595092
Lewis Dunk,Brighton & Hove Albion,DEF,2083,0,0,12,1,85.0,0.0,92.9380700912146,56.73067690830533,0.5184829572731637,0.0,0.0,12.14114258281325,7.301968314930388,0.17282765242438788,1.8578972635621698,0.7345175228036487,0.7777244359097455,6.9131060969755165,2.6356216994719155,0.0,3.3701392222755637,0.30244839174267885
Mats Wieffer,Brighton & Hove Albion,MID,1008,1,0,9,3,85.0,20.0,80.98214285714286,108.03571428571428,0.8035714285714285,0.0,0.08928571428571427,21.517857142857142,12.5,0.17857142857142855,1.9642857142857142,5.178571428571428,1.9642857142857142,8.571428571428571,6.964285714285714,0.0,2.232142857142857,2.0535714285714284
Matt O'Riley,Brighton & Hove Albion,MID,937,2,0,22,10,90.0,11.0,53.21237993596585,131.59018143009604,2.113127001067236,0.0,0.192102454642476,31.696905016008536,13.735325506937032,0.0,0.576307363927428,1.536819637139808,3.1696905016008534,6.915688367129135,8.452508004268944,0.0,0.8644610458911419,1.536819637139808
Pervis Estupiñán,Brighton & Hove Albion,DEF,2403,1,1,28,16,89.0,13.0,74.9438202247191,31.91011235955056,1.048689138576779,0.03745318352059925,0.03745318352059925,10.112359550561797,4.269662921348314,0.26217228464419473,0.9737827715355805,2.4344569288389515,0.33707865168539325,4.906367041198502,0.449438202247191,0.0,2.134831460674157,1.348314606741573
Simon Adingra,Brighton & Hove Albion,MID,1091,2,2,33,26,84.0,12.0,48.8359303391384,68.71677360219981,2.722273143904675,0.16498625114573787,0.16498625114573787,28.212648945921174,14.353803849679192,0.32997250229147573,3.299725022914757,1.8973418881759851,0.41246562786434465,14.436296975252061,1.4848762603116406,0.0,0.4949587534372135,1.0724106324472962
Tariq Lamptey,Brighton & Hove Albion,DEF,860,2,2,6,0,0.0,0.0,58.1860465116279,0.0,0.627906976744186,0.20930232558139533,0.20930232558139533,0.0,0.0,0.0,0.0,1.7790697674418605,0.0,0.0,0.0,0.0,2.197674418604651,1.569767441860465
Yankuba Minteh,Brighton & Hove Albion,MID,1841,6,4,34,8,85.0,7.0,45.56219445953286,43.99782726778925,1.6621401412275938,0.1955458989679522,0.2933188484519283,11.53720803910918,5.426398696360673,0.48886474741988045,1.075502444323737,2.3465507876154263,0.9777294948397609,10.070613796849539,1.808799565453558,0.0,1.3688212927756653,1.0266159695817492
Yasin Ayari,Brighton & Hove Albion,MID,1966,2,1,28,2,88.0,0.0,59.96948118006104,33.83011190233977,1.281790437436419,0.04577822990844354,0.09155645981688708,9.750762970498474,3.3875890132248223,0.18311291963377416,0.7324516785350966,2.700915564598169,0.595116988809766,6.958290946083418,0.8240081383519837,0.0,1.1444557477110886,1.6937945066124112
Christopher Nkunku,Chelsea,MID,911,3,0,25,23,84.0,18.0,48.013172338090016,54.03951701427003,2.469813391877058,0.0,0.29637760702524696,31.613611416026348,12.250274423710207,0.29637760702524696,7.310647639956093,1.1855104281009878,1.1855104281009878,16.498353457738748,4.248079034028541,0.0,0.8891328210757409,1.5806805708013172
Cole Palmer,Chelsea,MID,3195,15,8,126,2,92.0,50.0,56.478873239436616,30.056338028169016,3.5492957746478875,0.22535211267605632,0.4225352112676056,6.338028169014085,3.267605633802817,0.05633802816901408,0.0,0.9577464788732394,0.36619718309859156,0.8450704225352113,0.9859154929577465,0.0,0.5352112676056338,0.4225352112676056
Enzo Fernández,Chelsea,MID,2946,6,7,53,60,68.0,20.0,71.08961303462321,11.456211812627291,1.6191446028513239,0.21384928716904275,0.18329938900203666,3.085539714867617,1.374745417515275,0.03054989816700611,0.09164969450101833,1.985743380855397,0.15274949083503056,3.391038696537678,3.29938900203666,0.0,0.6109979633401222,1.5885947046843178
Filip Jørgensen,Chelsea,GKP,540,0,0,0,0,0.0,0.0,35.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333,0.0,0.16666666666666669
Jadon Sancho,Chelsea,MID,1764,3,0,24,3,81.0,33.0,53.6734693877551,30.867346938775512,1.2244897959183674,0.0,0.15306122448979592,5.408163265306122,3.214285714285714,0.0,0.9183673469387754,0.6632653061224489,0.20408163265306123,3.2653061224489797,3.7244897959183674,0.0,0.3571428571428571,0.30612244897959184
Levi Colwill,Chelsea,DEF,3149,2,1,17,4,82.0,7.0,84.74118767862814,39.38393140679581,0.4858685296919657,0.028580501746586218,0.057161003493172435,7.288027945379485,3.8583677357891393,0.08574150523975865,1.3718640838361384,1.3432835820895521,1.171800571610035,5.8875833597967615,2.143537630993966,0.0,3.3153382026040012,1.28612257859638
Malo Gusto,Chelsea,DEF,1858,0,0,22,2,94.0,0.0,80.21528525296017,83.41227125941873,1.0656620021528525,0.0,0.0,22.282023681377826,13.127018299246503,0.193756727664155,0.5328310010764262,2.1797631862217437,0.43595263724434874,2.6641550053821312,3.196986006458558,0.0,1.9375672766415502,0.9687836383207751
Marc Cucurella,Chelsea,DEF,2989,5,1,24,7,84.0,20.0,69.88624958179993,52.42221478755437,0.7226497156239545,0.03011040481766477,0.15055202408832385,11.682837069253932,5.570424891267982,0.2107728337236534,0.391435262629642,2.0173971227835397,0.8430913348946136,4.697223151555704,3.8541318166610905,0.0,2.4088323854131817,1.1140849782535964
Moisés Caicedo,Chelsea,MID,3356,1,2,20,22,81.0,11.0,72.97079856972586,32.529797377830754,0.5363528009535161,0.05363528009535161,0.026817640047675805,9.14481525625745,5.283075089392134,0.5095351609058403,1.2067938021454112,3.0572109654350417,0.6168057210965435,6.597139451728248,2.574493444576877,0.0,1.4213349225268177,1.8772348033373065
Nicolas Jackson,Chelsea,FWD,2238,10,5,76,32,84.0,9.0,30.924932975871315,24.08847184986595,3.0563002680965146,0.20107238605898123,0.40214477211796246,14.557640750670242,9.73190348525469,0.040214477211796246,2.5335120643431637,0.8847184986595175,0.40214477211796246,8.36461126005362,1.2064343163538873,0.0,0.6032171581769437,1.4075067024128685
Noni Madueke,Chelsea,MID,2046,7,3,80,7,82.0,0.0,47.375366568914956,47.99120234604105,3.5190615835777126,0.13196480938416422,0.30791788856304986,15.219941348973606,8.621700879765395,0.04398826979472141,2.771260997067449,1.099706744868035,1.0117302052785924,10.865102639296188,3.0791788856304985,0.0,0.4398826979472141,0.967741935483871
Pedro Neto,Chelsea,MID,2268,4,0,59,8,76.0,5.0,49.36507936507937,57.14285714285714,2.341269841269841,0.0,0.15873015873015872,14.087301587301587,7.976190476190475,0.15873015873015872,5.277777777777778,0.9126984126984127,1.4285714285714284,8.452380952380953,1.3888888888888888,0.0,0.15873015873015872,0.8333333333333333
Reece James,Chelsea,DEF,1064,1,0,11,6,88.0,20.0,83.31766917293233,40.516917293233085,0.9304511278195489,0.0,0.08458646616541353,9.981203007518797,5.244360902255639,0.0,0.9304511278195489,0.8458646616541353,0.7612781954887218,6.428571428571428,3.1296992481203008,0.0,1.776315789473684,0.6766917293233082
Robert Sánchez,Chelsea,GKP,2880,0,0,0,0,0.0,0.0,45.09375000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96875,1.125,0.0625
Roméo Lavia,Chelsea,MID,801,0,1,2,0,0.0,0.0,59.10112359550562,0.0,0.2247191011235955,0.11235955056179775,0.0,0.0,0.0,0.0,0.0,2.471910112359551,0.0,0.0,0.0,0.0,1.1235955056179774,1.797752808988764
Tosin Adarabioyo,Chelsea,DEF,1404,1,1,13,3,87.0,0.0,86.41025641025641,106.73076923076923,0.8333333333333333,0.06410256410256411,0.06410256410256411,24.80769230769231,13.782051282051281,0.0,0.8333333333333333,1.0897435897435896,1.6025641025641026,9.807692307692308,5.128205128205129,0.0,5.064102564102564,0.5128205128205129
Trevoh Chalobah,Chelsea,DEF,1974,3,1,18,2,85.0,0.0,64.69604863221885,48.14589665653495,0.8206686930091185,0.04559270516717326,0.13677811550151975,10.395136778115502,4.240121580547113,0.09118541033434652,0.13677811550151975,1.4133738601823709,1.4589665653495443,9.346504559270517,2.2340425531914896,0.0,4.741641337386018,0.8662613981762919
Wesley Fofana,Chelsea,DEF,1176,0,0,3,8,82.0,0.0,73.92857142857143,76.76020408163265,0.22959183673469385,0.0,0.0,15.38265306122449,7.270408163265307,0.30612244897959184,2.295918367346939,0.9948979591836735,2.372448979591837,17.98469387755102,9.260204081632653,0.0,3.979591836734694,1.8367346938775508
Adam Wharton,Crystal Palace,MID,1326,0,2,13,5,79.0,0.0,61.9683257918552,46.08597285067873,0.8823529411764706,0.13574660633484165,0.0,9.841628959276019,5.090497737556561,0.3393665158371041,1.2217194570135748,2.3076923076923075,1.3574660633484164,7.873303167420814,1.5610859728506787,0.0,1.8325791855203621,0.8144796380090499
Chris Richards,Crystal Palace,DEF,1924,1,0,12,35,65.0,29.0,53.7006237006237,22.64033264033264,0.5613305613305614,0.0,0.04677754677754678,3.414760914760915,1.496881496881497,0.09355509355509356,0.04677754677754678,2.1985446985446986,0.2338877338877339,4.677754677754678,11.226611226611228,0.0,5.285862785862786,0.5145530145530146
Daichi Kamada,Crystal Palace,MID,1553,0,0,20,7,89.0,4.0,57.14101738570509,115.55698647778493,1.159047005795235,0.0,0.0,24.861558274307793,9.446233097231165,0.0,0.17385705086928527,2.7237604636188024,1.5647134578235673,6.027044430135222,12.981326464906632,0.0,0.8113329040566645,1.622665808113329
Daniel Muñoz,Crystal Palace,DEF,3233,4,5,37,24,86.0,17.0,58.65450046396536,13.50139189607176,1.0300030931023818,0.13918960717599754,0.11135168574079803,4.2035261367151255,1.6981132075471697,0.0,0.08351376430559851,3.4240643365295393,0.13918960717599754,3.6746056294463347,1.3640581503247757,0.0,2.6167646149087536,1.5589236003711722
Dean Henderson,Crystal Palace,GKP,3420,0,0,1,0,0.0,0.0,37.026315789473685,0.0,0.026315789473684213,0.0,0.0,0.0,0.0,0.0,0.0,0.052631578947368425,0.0,0.0,0.0,2.736842105263158,1.0526315789473684,0.0
Eberechi Eze,Crystal Palace,MID,2600,8,8,102,16,76.0,7.0,54.9,8.134615384615385,3.5307692307692307,0.27692307692307694,0.27692307692307694,3.9461538461538463,2.526923076923077,0.06923076923076923,0.17307692307692307,1.3499999999999999,0.10384615384615385,4.11923076923077,2.042307692307692,0.0,0.27692307692307694,0.45
Eddie Nketiah,Crystal Palace,FWD,1026,3,0,43,1,87.0,0.0,40.78947368421053,86.57894736842105,3.7719298245614032,0.0,0.2631578947368421,22.894736842105264,9.736842105263158,0.2631578947368421,0.5263157894736842,1.3157894736842104,1.5789473684210527,14.82456140350877,4.7368421052631575,0.0,0.8771929824561403,0.0
Ismaïla Sarr,Crystal Palace,MID,2714,8,6,59,2,88.0,0.0,39.72733971997052,25.036845983787764,1.9565217391304348,0.19896831245394253,0.26529108327192336,5.338983050847458,2.586588061901253,0.0,0.03316138540899042,0.7295504789977892,0.29845246868091374,1.5917464996315402,1.094325718496684,0.0,1.260132645541636,0.46425939572586583
Jean-Philippe Mateta,Crystal Palace,FWD,2654,14,2,70,5,83.0,9.0,28.315749811605126,18.685003767897513,2.373775433308214,0.06782215523737754,0.4747550866616428,7.019593067068576,3.8997739261492086,0.16955538809344387,1.2886209495101735,0.6103993971363979,0.33911077618688773,6.646571213262999,0.9834212509419744,0.0,0.746043707611153,0.9155990957045969
Jefferson Lerma,Crystal Palace,MID,2277,0,1,26,1,86.0,8.0,58.300395256917,28.932806324110672,1.0276679841897234,0.039525691699604744,0.0,7.430830039525691,3.7944664031620556,0.039525691699604744,0.3952569169960474,1.383399209486166,1.1067193675889329,7.154150197628458,1.383399209486166,0.0,3.08300395256917,1.383399209486166
Jordan Ayew,Crystal Palace,MID,1664,5,0,33,1,82.0,0.0,50.67908653846154,41.862980769230774,1.7848557692307692,0.0,0.27043269230769235,10.979567307692307,5.5168269230769225,0.10817307692307693,1.2980769230769231,0.0,1.0276442307692306,7.788461538461538,2.2175480769230766,0.0,0.9735576923076923,1.6766826923076923
Justin Devenny,Crystal Palace,MID,496,1,1,10,0,0.0,0.0,52.25806451612904,0.0,1.814516129032258,0.1814516129032258,0.1814516129032258,0.0,0.0,0.0,0.0,3.0846774193548385,0.0,0.0,0.0,0.0,1.995967741935484,1.4516129032258065
Marc Guéhi,Crystal Palace,DEF,3059,3,2,15,0,77.0,0.0,64.903563255966,20.977443609022554,0.44132069303694016,0.058842759071592025,0.08826413860738803,5.884275907159203,3.030402092186989,0.0,0.32363517489375615,1.7947041516835567,0.41189931350114417,2.9421379535796013,1.8241255312193527,0.0,4.5897352075841775,0.7061131088591043
Maxence Lacroix,Crystal Palace,DEF,3118,1,1,30,3,87.0,0.0,57.46953175112252,56.22835150737652,0.8659397049390635,0.028864656831302116,0.028864656831302116,10.910840282232199,6.119307248236049,0.0,0.11545862732520847,1.962796664528544,1.0968569595894804,2.886465683130212,4.878127004490057,0.0,5.85952533675433,0.981398332264272
Nathaniel Clyne,Crystal Palace,DEF,481,0,0,2,0,0.0,0.0,51.642411642411645,0.0,0.37422037422037424,0.0,0.0,0.0,0.0,0.0,0.0,2.2453222453222454,0.0,0.0,0.0,0.0,2.4324324324324325,0.37422037422037424
Tyrick Mitchell,Crystal Palace,DEF,3102,0,5,12,1,88.0,0.0,53.32688588007738,19.584139264990327,0.3481624758220503,0.1450676982591876,0.0,5.367504835589942,2.6982591876208897,0.0,0.029013539651837523,2.640232108317215,0.20309477756286265,0.6673114119922631,1.4796905222437136,0.0,2.7562862669245645,0.6673114119922631
Will Hughes,Crystal Palace,MID,2118,0,3,22,3,95.0,33.0,54.30594900849858,108.22946175637394,0.9348441926345609,0.1274787535410765,0.0,20.39660056657224,11.04815864022663,0.042492917847025496,0.1274787535410765,2.8045325779036827,0.8923512747875354,5.8215297450424925,4.2492917847025495,0.0,1.1048158640226629,2.7620396600566575
Abdoulaye Doucouré,Everton,MID,2577,3,2,31,10,83.0,10.0,42.9918509895227,30.558789289871942,1.0826542491268918,0.06984866123399301,0.10477299185098952,6.984866123399302,3.771827706635623,0.0,0.8032596041909197,1.6763678696158324,0.3492433061699651,7.334109429569266,2.619324796274738,0.0,0.6635622817229336,1.7112922002328288
Adam Armstrong,Everton,FWD,1252,2,2,26,9,84.0,8.0,29.11341853035144,19.337060702875398,1.8690095846645367,0.1437699680511182,0.1437699680511182,6.829073482428115,3.0191693290734825,0.0,1.0063897763578273,0.8626198083067093,0.21565495207667731,5.175718849840256,1.0063897763578273,0.0,0.5750798722044728,0.8626198083067093
Ashley Young,Everton,DEF,1869,1,3,6,0,86.0,0.0,59.6147672552167,32.31139646869984,0.28892455858747995,0.14446227929373998,0.04815409309791332,6.260032102728732,3.033707865168539,0.0,0.4815409309791332,2.792937399678973,1.1075441412520064,3.8041733547351524,1.9743178170144464,0.0,2.696629213483146,1.4446227929373996
Beto,Everton,FWD,1528,8,0,49,7,80.0,7.0,35.39921465968586,56.25,2.886125654450262,0.0,0.47120418848167545,18.43586387434555,9.18848167539267,0.6479057591623036,2.827225130890052,0.8246073298429318,0.3534031413612565,11.956806282722514,2.532722513089005,0.0,1.413612565445026,1.943717277486911
Carlos Alcaraz,Everton,MID,770,2,3,27,0,0.0,0.0,50.142857142857146,0.0,3.1558441558441555,0.35064935064935066,0.23376623376623376,0.0,0.0,0.0,0.0,1.2857142857142856,0.0,0.0,0.0,0.0,1.168831168831169,1.6363636363636362
Dominic Calvert-Lewin,Everton,FWD,1613,3,1,50,26,71.0,15.0,33.25480471171729,19.696218226906385,2.789832610043397,0.05579665220086794,0.16738995660260383,8.760074395536268,4.128952262864228,0.16738995660260383,0.22318660880347177,0.5021698698078115,0.05579665220086794,11.047737135771854,5.97024178549287,0.0,1.2833230006199627,1.5065096094234345
Dwight McNeil,Everton,MID,1371,4,0,25,29,82.0,8.0,54.28884026258206,60.0,1.6411378555798688,0.0,0.26258205689277897,26.12691466083151,11.553610503282277,0.7221006564551423,1.9037199124726476,0.8533916849015317,0.7221006564551423,19.431072210065643,2.8884026258205693,0.0,0.13129102844638948,0.3938730853391685
Idrissa Gueye,Everton,MID,3067,0,3,27,0,93.0,0.0,56.635148353439845,20.922725790674928,0.7923051842191067,0.0880339093576785,0.0,6.455820019563091,4.16693837626345,0.0880339093576785,0.11737854581023802,3.902836648190414,0.11737854581023802,0.9390283664819041,0.41082491033583307,0.0,0.9977176393870232,1.6139550048907727
Iliman Ndiaye,Everton,FWD,2440,9,0,37,7,92.0,4.0,45.959016393442624,60.27049180327869,1.3647540983606559,0.0,0.33196721311475413,16.081967213114755,7.155737704918033,0.2581967213114754,0.6270491803278688,1.9549180327868854,0.47950819672131145,5.127049180327869,0.9221311475409836,0.0,0.5532786885245902,0.8852459016393444
Jack Harrison,Everton,MID,2083,1,0,29,10,85.0,28.0,44.97839654344695,40.74411905904945,1.2530004800768122,0.0,0.04320691310609697,6.567450792126741,3.1973115698511765,0.0,0.6481036965914546,1.382621219395103,0.6913106096975515,3.5429668746999523,1.555448871819491,0.0,1.3394143062890063,0.5616898703792607
Jake O'Brien,Everton,MID,1569,2,0,6,1,92.0,33.0,52.54302103250478,41.81644359464627,0.3441682600382409,0.0,0.1147227533460803,7.80114722753346,3.78585086042065,0.17208413001912046,0.1147227533460803,1.4913957934990438,0.3441682600382409,2.6959847036328872,1.3766730401529637,0.0,5.105162523900574,0.7456978967495219
James Garner,Everton,MID,1594,0,1,12,7,78.0,8.0,57.8168130489335,69.61731493099121,0.6775407779171895,0.05646173149309912,0.0,11.969887076537013,6.3801756587202005,0.05646173149309912,3.1618569636135505,2.653701380175659,2.5972396486825597,10.671267252195733,7.057716436637391,0.0,1.9196988707653704,1.1292346298619824
James Tarkowski,Everton,DEF,2924,1,0,15,6,92.0,7.0,54.5109439124487,26.932284541723668,0.46169630642954856,0.0,0.030779753761969904,4.801641586867305,1.908344733242134,0.0,0.2770177838577291,1.9699042407660738,0.40013679890560877,2.185362517099863,0.7079343365253078,0.0,6.4329685362517095,1.0772913816689467
Jarrad Branthwaite,Everton,DEF,2510,0,1,10,37,79.0,15.0,55.86454183266932,25.099601593625497,0.35856573705179284,0.035856573705179286,0.0,13.266932270916335,7.673306772908366,0.250996015936255,2.151394422310757,1.2908366533864541,0.5737051792828686,11.796812749003985,2.151394422310757,0.0,6.7410358565737045,0.43027888446215135
Jesper Lindstrøm,Everton,MID,1240,0,1,28,7,90.0,18.0,49.28225806451613,74.83064516129032,2.032258064516129,0.07258064516129033,0.0,20.540322580645164,10.233870967741936,0.14516129032258066,0.7258064516129032,3.266129032258065,1.4516129032258065,12.629032258064516,3.629032258064516,0.0,1.0161290322580645,1.0887096774193548
Jordan Pickford,Everton,GKP,3420,0,0,0,0,0.0,0.0,47.94736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026315789473684213,0.0,0.0,0.0,3.210526315789474,1.368421052631579,0.0
Michael Keane,Everton,DEF,1046,3,0,10,2,91.0,0.0,44.5697896749522,68.5755258126195,0.8604206500956023,0.0,0.25812619502868067,16.175908221797325,6.625239005736137,0.0,0.0,1.0325047801147227,0.8604206500956023,4.130019120458891,3.3556405353728493,0.0,5.592734225621415,0.7743785850860421
Orel Mangala,Everton,MID,1255,1,0,16,13,88.0,9.0,47.54581673306773,71.64143426294821,1.1474103585657371,0.0,0.07171314741035857,23.8804780876494,9.609561752988046,0.07171314741035857,1.00398406374502,1.1474103585657371,2.151394422310757,12.836653386454183,5.665338645418327,0.0,1.5059760956175299,1.7211155378486054
Tim Iroegbunam,Everton,MID,564,0,0,5,0,0.0,0.0,49.62765957446809,0.0,0.797872340425532,0.0,0.0,0.0,0.0,0.0,0.0,4.627659574468085,0.0,0.0,0.0,0.0,1.7553191489361701,2.393617021276596
Vitalii Mykolenko,Everton,DEF,3084,1,0,14,4,84.0,7.0,50.89494163424124,29.620622568093385,0.40856031128404674,0.0,0.029182879377431907,6.157587548638133,2.4513618677042803,0.08754863813229571,0.8463035019455253,1.8385214007782102,0.7879377431906615,3.2101167315175094,0.933852140077821,0.0,3.939688715953307,0.6420233463035019
Adama Traoré,Fulham,MID,1769,2,7,39,12,81.0,5.0,45.17806670435274,24.624081401921988,1.9841718485019784,0.3561334087054833,0.10175240248728094,16.026003391746748,9.513849632560769,0.30525720746184287,5.087620124364047,1.0175240248728095,0.05087620124364047,9.768230638778972,2.645562464669305,0.0,0.2035048049745619,1.2210288298473715
Alex Iwobi,Fulham,MID,2994,9,0,68,29,80.0,13.0,59.60921843687375,41.362725450901806,2.0440881763527057,0.0,0.27054108216432865,15.66132264529058,8.446893787575151,0.45090180360721444,3.727454909819639,1.3226452905811623,0.42084168336673344,6.673346693386774,1.1422845691382766,0.0,0.8416833667334669,0.5711422845691383
Andreas Pereira,Fulham,MID,2022,2,4,39,3,88.0,0.0,53.63501483679525,68.59050445103858,1.7359050445103859,0.17804154302670622,0.08902077151335311,12.106824925816024,7.4777448071216615,0.17804154302670622,3.783382789317507,1.0682492581602374,0.9347181008902077,4.7626112759643915,0.9347181008902077,0.0,0.7121661721068249,1.2462908011869436
Antonee Robinson,Fulham,DEF,3167,0,10,16,1,89.0,0.0,75.2226081465109,30.6630880959899,0.4546889801073571,0.2841806125670982,0.0,8.212819703189139,3.15440479949479,0.028418061256709818,0.3694347963372277,2.699715819387433,0.5399431638774866,2.188190716766656,0.625197347647616,0.0,3.495421534575308,0.0
Bernd Leno,Fulham,GKP,3420,0,1,0,0,0.0,0.0,41.73684210526316,0.0,0.0,0.026315789473684213,0.0,0.0,0.0,0.0,0.0,0.052631578947368425,0.0,0.0,0.0,2.894736842105263,0.8421052631578948,0.0
Calvin Bassey,Fulham,DEF,3074,1,0,14,11,83.0,7.0,74.24853610930384,7.231620039037086,0.40988939492517895,0.0,0.029277813923227067,2.4593363695510733,1.317501626545218,0.058555627846454135,0.08783344176968119,1.5810019518542615,0.058555627846454135,3.19128171763175,1.1418347430058555,0.0,3.3083929733246586,0.7612231620039037
Emile Smith Rowe,Fulham,MID,2061,6,3,37,2,86.0,14.0,55.851528384279476,43.493449781659386,1.6157205240174672,0.13100436681222707,0.26200873362445415,11.659388646288209,4.672489082969432,0.043668122270742356,0.08733624454148471,1.3537117903930131,0.5240174672489083,2.7947598253275108,2.0087336244541483,0.0,0.6986899563318777,0.8296943231441049
Harry Wilson,Fulham,MID,1157,6,0,43,4,89.0,0.0,49.39498703543647,78.02074330164218,3.34485738980121,0.0,0.46672428694900603,16.879861711322388,7.389801210025929,0.3111495246326707,1.0112359550561798,1.5557476231633536,0.700086430423509,6.378565254969749,1.0890233362143475,0.0,0.700086430423509,0.9334485738980121
Issa Diop,Fulham,DEF,1335,0,0,5,2,79.0,0.0,61.41573033707865,24.9438202247191,0.33707865168539325,0.0,0.0,11.662921348314606,5.662921348314607,0.06741573033707865,0.5393258426966292,1.752808988764045,0.4719101123595506,10.112359550561797,1.6853932584269664,0.0,4.719101123595506,0.6741573033707865
Joachim Andersen,Fulham,DEF,2663,0,0,20,3,87.0,0.0,83.34209538114908,11.423206909500562,0.6759294029290274,0.0,0.0,5.069470521967706,2.940292902741269,0.0,0.6083364626361246,0.0,0.20277882087870822,4.292151708599324,0.6759294029290274,0.0,6.522718738265114,0.6759294029290274
